Date,Height,Ch  22.234,Ch  22.500,Ch  23.034,Ch  23.834,Ch  25.000,Ch  26.234,Ch  28.000,Ch  30.000,Ch  51.248,Ch  51.760,Ch  52.280,Ch  52.804,Ch  53.336,Ch  53.848,Ch  54.400,Ch  54.940,Ch  55.500,Ch  56.020,Ch  56.660,Ch  57.288,Ch  57.964,Ch  58.800,Pressure,Temp,RH
,11.8,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,218.41,226.55,34.97
,11.9,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,215.13,225.85,35.17
,12,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,211.93,225.35,34.06
,12.1,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,208.74,224.79,31.26
,12.2,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,205.56,223.85,24.23
,12.3,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,202.46,223.21,20.67
,12.4,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,199.38,222.42,18.91
,12.5,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,196.34,221.62,17.62
,12.6,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,193.34,220.75,16.99
,12.7,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,190.36,219.85,16.82
,12.8,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,187.4,219.35,17.6
,12.9,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,184.54,218.59,18.91
,13,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,181.67,217.45,20.61
,13.1,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,178.77,217.02,22.54
,13.2,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,176.05,216.23,22.01
,13.3,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,173.23,215.35,21.61
,13.4,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,170.47,214.45,22.34
,13.5,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,167.79,213.74,22
,13.6,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,165.14,213.35,20.47
,13.7,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,162.52,212.47,18.48
,13.8,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,159.94,211.75,19.47
,13.9,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,157.38,211.05,18.78
,14,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,154.85,210.15,18.12
,14.1,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,152.35,209.35,17.15
,14.2,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,149.85,208.35,16.38
,14.3,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,147.42,207.47,15.91
,14.4,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,144.98,206.73,15.18
,14.5,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,142.6,206.05,14.8
,14.6,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,140.32,205.35,15.02
,14.7,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,137.95,204.6,15.6
,14.8,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,135.66,203.78,16.43
,14.9,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,133.4,203.25,16.8
,15,99.823,100.497,97.817,83.154,66.629,56.6,49.173,48.134,142.785,157.284,177.746,205.069,236.925,265.604,285.129,293.842,297.068,298.001,299.791,300.289,301.102,301.241,131.18,202.29,17.7
